OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
23f81571122eea3d70f4152b8220dfc6,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,unassigned
23fac12d6f38b5c9a07a7b7deabc87e0,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
23fd785a4de2be1bdb6f2bb5c87e3e2a,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,uncultured_deep-sea
240575afd623c7b3d3f64d1b5ee85b00,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_deep-sea
24065be1bcd6a907e6bab7e364cc6e53,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,gut_metagenome
24074c9a16fae99bbe441207b142b8f7,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidium_MBIC10003,unassigned
24074f0c5e059709ae96b756716df726,Bacteria,Cyanobacteria,Cyanobacteriia,Eurycoccales,uncultured,uncultured,uncultured_organism
2408d643e397b5faeb3dc997461f5d48,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,unassigned,unassigned
240bd7b6fe1bc3fee014af9e498ef03c,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Fuerstia,uncultured_Planctomyces
240db9e88f659b3a9177a4e6456c4040,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,unassigned
240dcfd3a0ce9efbd4b5efaef1063afb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Roseitalea,unassigned
240f204126a1ce793cf843a97caacb74,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
2410bf3ae5b17226e306be3a3512b61d,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Planctomycetales,Planctomycetales,uncultured_Planctomycetales
2411adc9b55aaba6f506a74bdc491cf2,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
2411af87e8dee4309b55dc7f24692c14,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
2412af3b339f79d5c1841998982dfb2a,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
241332797c4a5d69011d55a9b72b9b82,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
2413b4d7a55efee9e5be1f4bfbb747b4,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured_Alphaproteobacteria
241807f24d59d8723405a57dd408730c,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halieaceae,uncultured_bacterium
241851eeb4eb134a31c51f0231a3f94b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,uncultured_Lachnospiraceae
241c70aac80832c3c7ee5803f6d1c023,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
241f1803dc42408c2377049b93f0aa15,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
241f7a1e9c29388ccc5b99704311d70a,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Neiella,unassigned
241fc11919c0522a7b2cd3099bddfa4b,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,uncultured_Gram-positive
2422f3e4713d11bc0389066e12a6c6e7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,unassigned,unassigned
2423e848b68e21cc1bbdf9ff206caa15,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Cohaesibacter,uncultured_Alphaproteobacteria
2427b8ea2c57ca8be23b8de6ed621051,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,uncultured_High
2427ef3264d0beb248a2ac9a2625c5c3,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,unassigned
2436c598014d69a9e956cbf4bb6ad2b6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,unassigned,unassigned
243902a68a0f5d84ca0f16565ac695ac,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,unassigned
243bb8f59aea74c914e581f05eb62611,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_Planctomycetales
2441bb2886b0a976fef4858465e80b50,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
2445adc04e089433438039394ef05087,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,uncultured_bacterium
244931c2769d7abea47bd64e15011a4c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
244f1257b0b7077b3357604738f33f2b,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
24506c60ee83f2756a3c55f150ef3e22,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
245267057a9ac5f1a8bbe95199b1d2f8,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,uncultured_Verrucomicrobiales
245ab3cf1729ae2b56ef03a6849aca98,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unassigned
245af0b808bd6ab7a6e4bb747603ec0e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Berkeleya_fennica
245b0bb5c47abd2dc037cfe280f5ada9,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,uncultured_Gram-positive
245bd3f11edbd38c7a5b228b57df203d,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
245c21044ed6c378fa2fcfcf249206df,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,unassigned
245e5cc0198dc15819b8323636938093,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_Clostridia
2461d967e584825037e6565a80748dbc,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,unassigned
2464b6c5f583b271876cc15a407ba01b,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,Planctomycetaceae_bacterium
24672e4ff5d5d7697984e1879f657c77,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,uncultured,uncultured_bacterium
2468b0b5117da27224d9c9b18c9cc4a8,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,unassigned,unassigned
2470292a7559375c50d70d08b175b6fb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
24709f5ad4833ddfc764960d8e43d322,Eukaryota,Retaria,Foraminifera,Tubothalamea,Miliolida,unassigned,unassigned
2470cebeaf537d389896f1c61917b39e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
24711714cdc41f04a9b7cd8cefdf3f6f,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
2473d87b3a81b425fbe658d58e7a02c3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,unassigned,unassigned
24741563caee5c141aa3f23ff427284e,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,uncultured_bacterium
24745ae29c4bf3af3c7c507ee4c6a993,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade,KI89A_clade,uncultured_deep-sea
247601481fbab580db6942d91ae4baf3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
2479ba9c57e3876bf215d013c2969a05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans,unassigned
247d42a808694467ec0c58f8c280eef4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Nitzschia_sp.
247fc68094fc9294e43a47cbdf530dcd,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,unassigned,unassigned
24897af540702617b1d6bd936543ed9a,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,unassigned
2489df60e6335ad251014339a749e644,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,unassigned
248e9f4b733f60db766a47b410db98fc,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,unassigned,unassigned,unassigned
2491f67d5de826804b03cf490d35d4d0,Bacteria,Firmicutes,Bacilli,unassigned,unassigned,unassigned,unassigned
249477cf8ca88e6394543a5a0c2327e7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Roseitalea,uncultured_bacterium
24953450d73c761a2527aba7782380f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
2497e36dc624f5b47cdaf90cc2a6ae59,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,mucus_bacterium
249806d36bf88de4b69cfd061dae5cb3,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_showae
249826d6fb8d28bdfcb1e9729c7faa9d,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Caedibacter,unassigned
249845d692ed62341fd73d9308b37a38,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,uncultured_deep-sea
2498dadba70e6f0d70c223b0c540a89a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Gelidiella_acerosa
249a46f1103c8792fffad10d19f67374,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,uncultured_bacterium
249df37adb5c750126b78ead5a0db183,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,unassigned
249f2e82119afda1bba2d375dc05d8f0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,unassigned,unassigned,unassigned
24a09a974dad8389a747e468ed3a2762,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
24a09fb4d666bd4db1d4b895e7e76c62,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
24a324863cc425b72d77dbe6f2cd0943,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured,uncultured_Rhodobium
24aa079ef9f54e8a9c59c74934f66fdf,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,uncultured_organism
24af7c54ff594a030fec79a6c41cc179,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,unassigned
24b445d0975a3b9e2af54d7705b2ae65,Bacteria,Spirochaetota,Brevinematia,Brevinematales,Brevinemataceae,Brevinema,uncultured_spirochete
24b6b4b32bea0aa18d98da1dbbc95483,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,unassigned
24b6d5c29dbc37cd9898b66117a6e3b9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,unassigned
24b84d2082c34cdcfd22c13132014d0a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Cardinium,Candidatus_Cardinium
24bd1ec0fc5f3da38fb2a56099909e0a,Bacteria,Firmicutes,unassigned,unassigned,unassigned,unassigned,unassigned
24c14995618f89b1b70a984a42abdfbb,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,metagenome
24c1898c37768a5a0a39855bcc876959,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Prasinoderma_coloniale
24c1bdf4cf1044ddc72e49af6fc89298,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,unassigned
24c211561642d48e295c48ad0f4ff598,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Cellulosilyticum,uncultured_bacterium
24c94d276c2ecbd156f805a7dec49cc8,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,unassigned,unassigned
24ce9b572de4793de4ab0f7309bb9b74,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Dictyopteris_undulata
24d06d7de00600333b00c01578221229,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,unassigned
24d4b0ad907daddc754ed6796b8d8d74,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Riquetophycus_sp.
24d9117170685d9dd4b3925656f791bb,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,unassigned
24d99b93032b565f9eeebebcad0a67ea,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured_bacterium
24d9bd6faf25e14a91b89bb426187842,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,uncultured,uncultured_cyanobacterium
24da6a5f0e83f5a7284c74af7e92d119,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_aurimucosum
24dd1666bef5c9592eccb96f9a395c9d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,unassigned,unassigned
24de4b1659715b5dd61cf5a769aeac11,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
24debea8d18d00ee9658801b58b00ee6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,M2PB4-65_termite_group,M2PB4-65_termite_group,unassigned
24eb0e74355479cb5c0343918837f254,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,Cetobacterium_somerae
24f1e76be0e6cc79fccabe0becf176ca,Eukaryota,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,uncultured_eukaryote
24f99ba5043529e45ab81d08b8303d7a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,unassigned,unassigned
24fbb4d713e71ba2259665a1cd491da8,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
2501a28caa7e8551d82399aebaff426e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_11,Clostridium_sp.
2503ff32d2ca62727de7fc76bf834074,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
25053848d6fb1518ee2b6684edf5327f,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,uncultured,unassigned
25067fdd0a7494a308823e8543dfd9b4,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
2509df3bce329f3000cbdeebbc00b461,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,unassigned,unassigned
250a37b8305df102b95709fcdddf0d42,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unassigned,unassigned,unassigned
250a76d0d5a0ff361790d836e7810c0e,Bacteria,Firmicutes,Bacilli,Izemoplasmatales,Izemoplasmatales,Izemoplasmatales,uncultured_bacterium
2518eaacb478675a87b0d8652570fcf9,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
251aecde7ab50070f582a696703e46ce,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,unassigned
251b9107d35803e85d1fb73668759f49,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
251e28a3cccd1b037fd1a6d04beab7d2,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Berkiella,uncultured_organism
251f5e9d78e5e3a01fa18159833e3351,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,uncultured_sediment
25212a7ff57a6f0a77849b68fa73f56d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,unassigned
2525e73ab1d5730b67e1fc36fbe91322,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,unassigned
253bc88a21cddd25b7164e3c08979e70,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
253faec0c48166327485849c4d3c74c7,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,unassigned,unassigned,unassigned
2543810641c719eb725ca8f5626a08de,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,bacterium_SH1-10
2543c4738275596855f4474489be5362,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,unassigned
2544483737e6f16f2b0db0187947a05b,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,unassigned,unassigned
2544c4abd7784fdeaf6add56c04584d2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured_bacterium
254723bf2c1cb0d385082228359b7fb9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
254b741f623f7f7756c750fa8be4a969,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
254df174a2f9409c85d2ef49d468b137,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,wastewater_metagenome
255013b355f00f6b608313a8f3af43a9,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
2551ff448ec6db68423d46b76003adfc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,unassigned
255428ae39d7d22ad6272b0a95b0b373,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,unassigned
255468d8740e33e599d176519525be0e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_Alphaproteobacteria
255aaa131fde17d0ab7e80dab31767a4,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,unassigned
255c0d17c6a0a4e0a68f5aec62d4a0ed,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,unassigned
255c9ca163cfcfcdfcee3d2fff8b90f2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
255ec419640c45da387c876671ad3c8f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
255f2a02ecd1ce62a7376778dc8d9a22,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,uncultured_bacterium
255f75d70c3d3b3fec76b02a7a7469dd,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Aureoumbra_lagunensis
25651bd7adcf206bd7364ef388e349ba,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
256670123f3f7e33841d02fdad3267a2,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
256efe8f6bf3ec7f74622097a5b74a8c,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,unassigned
256f9b6358ca1db7eacc1eb26f69e17f,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unassigned
2570663b38e4f279a06e9e25eae89a01,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,marine_metagenome
2570d768eae7dab56761b641a4cb66fb,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium
25735d0e60b7e159c3c581e4a69b9b6d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
2576a7c536fed3387c69a0b5d00ae654,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
257800529cd1775afa73608ba0f4fe7b,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured,unassigned
257ab449ade58289cebd20ef51a77420,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
257c02da2c9725d8a084b53c8dcaee67,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Tunicatimonas,unassigned
257f81f454f300d7644a2ea28d5fb034,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
257fae295a4f4082898bd155b861a28f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
258097a535c1066a100484461d9833e8,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,uncultured,uncultured_bacterium
25884eb7ac068cf268837adc98db6e24,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,Cetobacterium_somerae
258a441abb17b54637d16fb5c5b6850b,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,uncultured_Planctomycetales
258dbec1cac4cc6008eef3ad1e880da8,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,unassigned
259354c1a79f07650d2f52db397ce068,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Chroococcus_HUW_799,Chroococcus_turgidus
2594a1c2d2ca1489bc155b635703efe6,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
259748d551b5899006f2b3542f2e6673,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
259b3695c7a786abdea9bc92fef8ad13,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,uncultured,uncultured_bacterium
259fb9f41c7a739812f1f0f827977c1f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
25a11e22b0476fbd604eb2942db65209,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Riquetophycus_sp.
25a789199e9bd020aaad1d63950e88b5,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Trichodesmium_IMS101,Hydrocoleum_lyngbyaceum
25a8607e3abb7fefd4944d80d392d663,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Galaxaura_rugosa
25a9661395c5e152316ab4d661a7e7f6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter,unassigned
25aab8ecd4d56aad7db21b3481dc2d1b,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,uncultured_Verrucomicrobia
